Date,Time,Open,High,Low,Close,Volume
2022.06.30,04:00,1.04420,1.04432,1.04331,1.04431,924
2022.06.30,04:30,1.04430,1.04448,1.04374,1.04375,850
2022.06.30,05:00,1.04376,1.04557,1.04376,1.04556,803
2022.06.30,05:30,1.04557,1.04567,1.04501,1.04523,691
2022.06.30,06:00,1.04522,1.04559,1.04489,1.04553,445
2022.06.30,06:30,1.04555,1.04557,1.04511,1.04518,533
2022.06.30,07:00,1.04517,1.04538,1.04499,1.04535,341
2022.06.30,07:30,1.04536,1.04574,1.04527,1.04535,389
2022.06.30,08:00,1.04534,1.04579,1.04506,1.04542,655
2022.06.30,08:30,1.04541,1.04567,1.04476,1.04557,925
2022.06.30,09:00,1.04558,1.04659,1.04537,1.04637,1942
2022.06.30,09:30,1.04637,1.04687,1.04384,1.04408,2637
2022.06.30,10:00,1.04414,1.04456,1.04299,1.04453,2926
2022.06.30,10:30,1.04454,1.04567,1.04364,1.04455,2472
2022.06.30,11:00,1.04454,1.04484,1.04337,1.04350,2100
2022.06.30,11:30,1.04346,1.04678,1.04338,1.04411,2603
2022.06.30,12:00,1.04410,1.04426,1.04254,1.04269,1946
2022.06.30,12:30,1.04265,1.04333,1.04255,1.04294,1697
2022.06.30,13:00,1.04295,1.04306,1.04120,1.04127,1873
2022.06.30,13:30,1.04126,1.04172,1.04000,1.04003,1757
2022.06.30,14:00,1.04002,1.04077,1.03919,1.03926,1991
2022.06.30,14:30,1.03925,1.03951,1.03823,1.03933,2327
2022.06.30,15:00,1.03932,1.04064,1.03843,1.04029,1931
2022.06.30,15:30,1.04024,1.04143,1.03866,1.03976,2836
2022.06.30,16:00,1.03975,1.04176,1.03975,1.04176,2522
2022.06.30,16:30,1.04176,1.04239,1.04091,1.04167,2713
2022.06.30,17:00,1.04166,1.04319,1.04121,1.04226,2569
2022.06.30,17:30,1.04226,1.04603,1.04189,1.04516,3462
2022.06.30,18:00,1.04512,1.04649,1.04426,1.04610,3267
2022.06.30,18:30,1.04612,1.04789,1.04536,1.04687,2323
2022.06.30,19:00,1.04688,1.04762,1.04616,1.04737,1657
2022.06.30,19:30,1.04737,1.04852,1.04694,1.04823,1712
2022.06.30,20:00,1.04825,1.04886,1.04767,1.04851,1349
2022.06.30,20:30,1.04853,1.04869,1.04799,1.04800,1152
2022.06.30,21:00,1.04801,1.04837,1.04779,1.04799,1131
2022.06.30,21:30,1.04802,1.04820,1.04775,1.04804,1108
2022.06.30,22:00,1.04804,1.04820,1.04675,1.04744,1262
2022.06.30,22:30,1.04744,1.04792,1.04734,1.04790,1583
2022.06.30,23:00,1.04792,1.04848,1.04785,1.04842,696
2022.06.30,23:30,1.04841,1.04849,1.04812,1.04836,329
2022.07.01,00:00,1.04789,1.04850,1.04774,1.04843,172
2022.07.01,00:30,1.04844,1.04848,1.04794,1.04800,273
2022.07.01,01:00,1.04800,1.04813,1.04733,1.04763,885
2022.07.01,01:30,1.04766,1.04788,1.04748,1.04766,858
2022.07.01,02:00,1.04765,1.04785,1.04755,1.04770,1022
2022.07.01,02:30,1.04770,1.04792,1.04745,1.04782,669
2022.07.01,03:00,1.04782,1.04782,1.04694,1.04721,1209
2022.07.01,03:30,1.04721,1.04758,1.04664,1.04712,1469
2022.07.01,04:00,1.04712,1.04734,1.04675,1.04683,1307
2022.07.01,04:30,1.04683,1.04708,1.04639,1.04695,1303
2022.07.01,05:00,1.04694,1.04725,1.04673,1.04688,599
2022.07.01,05:30,1.04688,1.04692,1.04618,1.04661,1161
2022.07.01,06:00,1.04659,1.04672,1.04603,1.04611,1306
2022.07.01,06:30,1.04610,1.04626,1.04498,1.04541,1483
2022.07.01,07:00,1.04541,1.04560,1.04470,1.04488,1407
2022.07.01,07:30,1.04487,1.04611,1.04476,1.04537,1345
2022.07.01,08:00,1.04535,1.04610,1.04521,1.04610,1062
2022.07.01,08:30,1.04613,1.04701,1.04567,1.04630,1559
2022.07.01,09:00,1.04624,1.04700,1.04549,1.04563,1755
2022.07.01,09:30,1.04565,1.04642,1.04406,1.04613,2068
2022.07.01,10:00,1.04616,1.04632,1.04328,1.04448,2667
2022.07.01,10:30,1.04447,1.04582,1.04435,1.04462,2641
2022.07.01,11:00,1.04464,1.04573,1.04366,1.04546,2010
2022.07.01,11:30,1.04547,1.04597,1.04515,1.04583,2021
2022.07.01,12:00,1.04585,1.04677,1.04505,1.04543,2347
2022.07.01,12:30,1.04542,1.04688,1.04542,1.04558,1701
2022.07.01,13:00,1.04557,1.04683,1.04539,1.04651,1891
2022.07.01,13:30,1.04651,1.04739,1.04480,1.04505,1866
2022.07.01,14:00,1.04506,1.04599,1.04451,1.04536,2064
2022.07.01,14:30,1.04536,1.04538,1.04317,1.04360,2417
2022.07.01,15:00,1.04364,1.04391,1.04150,1.04157,2332
2022.07.01,15:30,1.04161,1.04220,1.04065,1.04066,2219
2022.07.01,16:00,1.04067,1.04126,1.03925,1.04014,2219
2022.07.01,16:30,1.04015,1.04100,1.03959,1.03996,2779
2022.07.01,17:00,1.04052,1.04128,1.03658,1.03729,3881
2022.07.01,17:30,1.03729,1.03995,1.03685,1.03902,3483
2022.07.01,18:00,1.03903,1.04061,1.03838,1.04028,2729
2022.07.01,18:30,1.04024,1.04197,1.04023,1.04074,2306
2022.07.01,19:00,1.04075,1.04107,1.04014,1.04041,1727
2022.07.01,19:30,1.04040,1.04127,1.03995,1.04013,1624
2022.07.01,20:00,1.04006,1.04012,1.03931,1.03959,1497
2022.07.01,20:30,1.03959,1.04123,1.03959,1.04106,1072
2022.07.01,21:00,1.04107,1.04236,1.04106,1.04213,799
2022.07.01,21:30,1.04214,1.04322,1.04214,1.04236,741
2022.07.01,22:00,1.04237,1.04303,1.04216,1.04222,742
2022.07.01,22:30,1.04221,1.04293,1.04219,1.04279,665
2022.07.04,00:00,1.04149,1.04242,1.04149,1.04227,198
2022.07.04,00:30,1.04223,1.04227,1.04192,1.04192,281
2022.07.04,01:00,1.04192,1.04352,1.04192,1.04336,928
2022.07.04,01:30,1.04339,1.04366,1.04313,1.04365,592
2022.07.04,02:00,1.04367,1.04369,1.04327,1.04369,634
2022.07.04,02:30,1.04370,1.04373,1.04291,1.04324,800
2022.07.04,03:00,1.04322,1.04442,1.04322,1.04420,1034
2022.07.04,03:30,1.04421,1.04434,1.04307,1.04341,808
2022.07.04,04:00,1.04339,1.04355,1.04264,1.04306,923
2022.07.04,04:30,1.04309,1.04397,1.04304,1.04335,996
2022.07.04,05:00,1.04334,1.04370,1.04280,1.04286,832
2022.07.04,05:30,1.04285,1.04328,1.04264,1.04317,687
2022.07.04,06:00,1.04316,1.04387,1.04302,1.04371,609
2022.07.04,06:30,1.04372,1.04372,1.04247,1.04260,650
2022.07.04,07:00,1.04261,1.04291,1.04247,1.04282,503
2022.07.04,07:30,1.04281,1.04287,1.04256,1.04277,546
2022.07.04,08:00,1.04276,1.04317,1.04265,1.04291,578
2022.07.04,08:30,1.04292,1.04340,1.04281,1.04330,794
2022.07.04,09:00,1.04331,1.04386,1.04303,1.04339,1560
2022.07.04,09:30,1.04335,1.04348,1.04220,1.04248,1762
2022.07.04,10:00,1.04249,1.04378,1.04249,1.04374,2010
2022.07.04,10:30,1.04375,1.04387,1.04286,1.04307,1656
2022.07.04,11:00,1.04305,1.04309,1.04206,1.04276,1439
2022.07.04,11:30,1.04276,1.04388,1.04238,1.04371,1387
2022.07.04,12:00,1.04375,1.04409,1.04349,1.04396,1410
2022.07.04,12:30,1.04395,1.04567,1.04369,1.04420,2040
2022.07.04,13:00,1.04419,1.04515,1.04411,1.04512,1228
2022.07.04,13:30,1.04515,1.04555,1.04485,1.04518,1342
2022.07.04,14:00,1.04516,1.04628,1.04489,1.04598,1386
2022.07.04,14:30,1.04600,1.04615,1.04506,1.04521,1341
2022.07.04,15:00,1.04520,1.04578,1.04490,1.04549,1337
2022.07.04,15:30,1.04549,1.04552,1.04454,1.04508,969
2022.07.04,16:00,1.04508,1.04566,1.04474,1.04524,990
2022.07.04,16:30,1.04525,1.04574,1.04441,1.04460,1120
2022.07.04,17:00,1.04459,1.04472,1.04321,1.04333,1347
2022.07.04,17:30,1.04332,1.04370,1.04223,1.04234,1448
2022.07.04,18:00,1.04233,1.04347,1.04223,1.04291,1462
2022.07.04,18:30,1.04295,1.04298,1.04172,1.04272,989
2022.07.04,19:00,1.04272,1.04308,1.04221,1.04236,708
2022.07.04,19:30,1.04235,1.04245,1.04200,1.04234,676
2022.07.04,20:00,1.04233,1.04247,1.04182,1.04211,324
2022.07.04,20:30,1.04213,1.04222,1.04192,1.04214,218
2022.07.04,21:00,1.04214,1.04247,1.04212,1.04241,318
2022.07.04,21:30,1.04239,1.04251,1.04220,1.04251,212
2022.07.04,22:00,1.04250,1.04252,1.04212,1.04220,179
2022.07.04,22:30,1.04219,1.04247,1.04212,1.04236,180
2022.07.04,23:00,1.04237,1.04251,1.04213,1.04230,414
2022.07.04,23:30,1.04229,1.04232,1.04216,1.04231,293
2022.07.05,00:00,1.04204,1.04204,1.04183,1.04201,40
2022.07.05,00:30,1.04197,1.04210,1.04170,1.04196,180
2022.07.05,01:00,1.04196,1.04278,1.04177,1.04250,797
2022.07.05,01:30,1.04249,1.04273,1.04231,1.04273,1117
2022.07.05,02:00,1.04274,1.04368,1.04265,1.04329,772
2022.07.05,02:30,1.04330,1.04350,1.04313,1.04328,535
2022.07.05,03:00,1.04327,1.04357,1.04273,1.04296,784
2022.07.05,03:30,1.04297,1.04355,1.04282,1.04337,854
2022.07.05,04:00,1.04338,1.04356,1.04233,1.04287,838
2022.07.05,04:30,1.04288,1.04381,1.04274,1.04352,957
2022.07.05,05:00,1.04353,1.04357,1.04295,1.04301,505
2022.07.05,05:30,1.04300,1.04323,1.04284,1.04295,598
2022.07.05,06:00,1.04294,1.04317,1.04278,1.04306,506
2022.07.05,06:30,1.04307,1.04367,1.04305,1.04347,550
2022.07.05,07:00,1.04345,1.04375,1.04303,1.04369,430
2022.07.05,07:30,1.04370,1.04378,1.04299,1.04378,870
2022.07.05,08:00,1.04380,1.04445,1.04372,1.04425,631
2022.07.05,08:30,1.04426,1.04487,1.04422,1.04426,695
2022.07.05,09:00,1.04427,1.04427,1.04321,1.04358,1262
2022.07.05,09:30,1.04355,1.04362,1.04299,1.04354,1600
2022.07.05,10:00,1.04358,1.04396,1.03832,1.03850,2927
2022.07.05,10:30,1.03853,1.03871,1.03659,1.03750,2554
2022.07.05,11:00,1.03748,1.03758,1.03304,1.03349,3006
2022.07.05,11:30,1.03349,1.03417,1.03055,1.03075,3158
2022.07.05,12:00,1.03068,1.03246,1.02973,1.03094,2507
2022.07.05,12:30,1.03094,1.03097,1.02802,1.02953,2603
2022.07.05,13:00,1.02951,1.03026,1.02920,1.02958,2173
2022.07.05,13:30,1.02959,1.03063,1.02913,1.02991,1929
2022.07.05,14:00,1.02993,1.03033,1.02887,1.02931,1883
2022.07.05,14:30,1.02930,1.03016,1.02863,1.02961,1852
2022.07.05,15:00,1.02959,1.03009,1.02841,1.02961,2616
2022.07.05,15:30,1.02959,1.02961,1.02841,1.02920,2555
2022.07.05,16:00,1.02918,1.02934,1.02590,1.02627,2872
2022.07.05,16:30,1.02628,1.02745,1.02547,1.02611,2920
2022.07.05,17:00,1.02611,1.02665,1.02517,1.02579,2803
2022.07.05,17:30,1.02574,1.02628,1.02381,1.02421,2934
2022.07.05,18:00,1.02420,1.02466,1.02368,1.02438,2249
2022.07.05,18:30,1.02439,1.02608,1.02399,1.02538,2042
2022.07.05,19:00,1.02541,1.02552,1.02351,1.02407,1587
2022.07.05,19:30,1.02406,1.02474,1.02381,1.02447,1319
2022.07.05,20:00,1.02449,1.02571,1.02396,1.02518,1311
2022.07.05,20:30,1.02517,1.02527,1.02461,1.02522,879
2022.07.05,21:00,1.02522,1.02655,1.02499,1.02649,780
2022.07.05,21:30,1.02647,1.02704,1.02601,1.02610,1057
2022.07.05,22:00,1.02612,1.02664,1.02560,1.02621,913
2022.07.05,22:30,1.02622,1.02709,1.02621,1.02663,801
2022.07.05,23:00,1.02660,1.02677,1.02636,1.02654,399
2022.07.05,23:30,1.02654,1.02692,1.02635,1.02675,413
2022.07.06,00:00,1.02677,1.02677,1.02647,1.02662,129
2022.07.06,00:30,1.02664,1.02668,1.02629,1.02648,202
2022.07.06,01:00,1.02648,1.02709,1.02648,1.02673,647
2022.07.06,01:30,1.02674,1.02718,1.02674,1.02680,818
2022.07.06,02:00,1.02680,1.02692,1.02633,1.02640,516
2022.07.06,02:30,1.02642,1.02645,1.02558,1.02568,472
2022.07.06,03:00,1.02567,1.02659,1.02539,1.02589,714
2022.07.06,03:30,1.02592,1.02671,1.02587,1.02659,741
2022.07.06,04:00,1.02662,1.02712,1.02552,1.02560,909
2022.07.06,04:30,1.02561,1.02668,1.02561,1.02618,1133
2022.07.06,05:00,1.02619,1.02696,1.02595,1.02643,984
2022.07.06,05:30,1.02642,1.02684,1.02602,1.02653,796
2022.07.06,06:00,1.02654,1.02682,1.02628,1.02636,592
2022.07.06,06:30,1.02637,1.02700,1.02626,1.02637,645
2022.07.06,07:00,1.02638,1.02658,1.02547,1.02557,709
2022.07.06,07:30,1.02556,1.02556,1.02396,1.02470,767
2022.07.06,08:00,1.02469,1.02521,1.02445,1.02457,657
2022.07.06,08:30,1.02458,1.02515,1.02427,1.02473,970
2022.07.06,09:00,1.02471,1.02601,1.02386,1.02566,2287
2022.07.06,09:30,1.02567,1.02763,1.02495,1.02682,2106
2022.07.06,10:00,1.02683,1.02712,1.02559,1.02676,1858
2022.07.06,10:30,1.02678,1.02685,1.02537,1.02587,2475
2022.07.06,11:00,1.02587,1.02739,1.02538,1.02561,2096
2022.07.06,11:30,1.02561,1.02634,1.02262,1.02443,2267
2022.07.06,12:00,1.02443,1.02443,1.02249,1.02308,2544
2022.07.06,12:30,1.02306,1.02312,1.02204,1.02231,2028
2022.07.06,13:00,1.02232,1.02272,1.02124,1.02202,1755
2022.07.06,13:30,1.02204,1.02226,1.01859,1.01958,2231
2022.07.06,14:00,1.01959,1.02009,1.01865,1.01922,2018
2022.07.06,14:30,1.01923,1.01959,1.01798,1.01915,2366
2022.07.06,15:00,1.01916,1.01930,1.01660,1.01685,2666
2022.07.06,15:30,1.01686,1.01884,1.01670,1.01864,2515
2022.07.06,16:00,1.01866,1.02006,1.01845,1.01916,1876
2022.07.06,16:30,1.01917,1.02009,1.01726,1.01726,2895
2022.07.06,17:00,1.01729,1.01875,1.01620,1.01769,3944
2022.07.06,17:30,1.01770,1.01972,1.01719,1.01934,3353
2022.07.06,18:00,1.01932,1.01955,1.01739,1.01739,2469
2022.07.06,18:30,1.01740,1.01756,1.01616,1.01701,2025
2022.07.06,19:00,1.01701,1.01733,1.01650,1.01731,1473
2022.07.06,19:30,1.01731,1.01777,1.01698,1.01730,1177
2022.07.06,20:00,1.01726,1.01892,1.01720,1.01870,1037
2022.07.06,20:30,1.01870,1.01893,1.01822,1.01857,1003
2022.07.06,21:00,1.01861,1.01989,1.01732,1.01857,2853
2022.07.06,21:30,1.01858,1.01870,1.01769,1.01818,1752
2022.07.06,22:00,1.01820,1.01878,1.01785,1.01875,995
2022.07.06,22:30,1.01874,1.01880,1.01768,1.01866,1161
2022.07.06,23:00,1.01868,1.01883,1.01815,1.01824,535
2022.07.06,23:30,1.01824,1.01850,1.01790,1.01813,293
2022.07.07,00:00,1.01813,1.01870,1.01806,1.01825,133
2022.07.07,00:30,1.01828,1.01831,1.01821,1.01823,86
2022.07.07,01:00,1.01823,1.01883,1.01773,1.01827,675
2022.07.07,01:30,1.01827,1.01882,1.01827,1.01882,617
2022.07.07,02:00,1.01879,1.01880,1.01813,1.01855,490
2022.07.07,02:30,1.01857,1.01872,1.01835,1.01843,403
2022.07.07,03:00,1.01846,1.01852,1.01762,1.01841,785
2022.07.07,03:30,1.01840,1.01890,1.01802,1.01871,753
2022.07.07,04:00,1.01872,1.01880,1.01831,1.01841,969
2022.07.07,04:30,1.01843,1.01884,1.01806,1.01856,1062
2022.07.07,05:00,1.01857,1.01937,1.01847,1.01913,711
2022.07.07,05:30,1.01915,1.02098,1.01913,1.02040,1002
2022.07.07,06:00,1.02039,1.02083,1.01996,1.02040,884
2022.07.07,06:30,1.02039,1.02076,1.02004,1.02038,583
2022.07.07,07:00,1.02037,1.02060,1.02012,1.02033,513
2022.07.07,07:30,1.02032,1.02033,1.01983,1.02016,421
2022.07.07,08:00,1.02017,1.02156,1.02011,1.02074,712
2022.07.07,08:30,1.02075,1.02212,1.02048,1.02184,833
2022.07.07,09:00,1.02181,1.02181,1.02059,1.02127,1700
2022.07.07,09:30,1.02126,1.02162,1.02003,1.02003,1879
2022.07.07,10:00,1.02003,1.02051,1.01825,1.01856,2159
2022.07.07,10:30,1.01856,1.01967,1.01821,1.01922,1925
2022.07.07,11:00,1.01922,1.02129,1.01906,1.02052,2468
2022.07.07,11:30,1.02051,1.02102,1.01852,1.01975,2079
2022.07.07,12:00,1.01971,1.02061,1.01745,1.01894,2895
2022.07.07,12:30,1.01894,1.02110,1.01881,1.02073,2165
2022.07.07,13:00,1.02074,1.02174,1.02015,1.02069,1923
2022.07.07,13:30,1.02069,1.02069,1.01850,1.01904,2177
2022.07.07,14:00,1.01903,1.01970,1.01869,1.01935,1845
2022.07.07,14:30,1.01936,1.01984,1.01866,1.01901,2212
2022.07.07,15:00,1.01902,1.01965,1.01775,1.01897,2339
2022.07.07,15:30,1.01900,1.01917,1.01694,1.01701,2160
2022.07.07,16:00,1.01703,1.01767,1.01650,1.01728,2462
2022.07.07,16:30,1.01732,1.01933,1.01718,1.01846,2574
2022.07.07,17:00,1.01845,1.01852,1.01686,1.01756,2359
2022.07.07,17:30,1.01755,1.01837,1.01695,1.01710,2517
2022.07.07,18:00,1.01709,1.01754,1.01571,1.01598,2140
2022.07.07,18:30,1.01600,1.01655,1.01517,1.01584,1666
2022.07.07,19:00,1.01584,1.01678,1.01522,1.01523,1533
2022.07.07,19:30,1.01525,1.01604,1.01507,1.01548,1154
2022.07.07,20:00,1.01548,1.01592,1.01440,1.01508,1118
2022.07.07,20:30,1.01507,1.01568,1.01488,1.01559,938
2022.07.07,21:00,1.01560,1.01665,1.01560,1.01656,665
2022.07.07,21:30,1.01657,1.01681,1.01565,1.01574,661
2022.07.07,22:00,1.01575,1.01596,1.01538,1.01596,757
2022.07.07,22:30,1.01594,1.01668,1.01567,1.01655,676
2022.07.07,23:00,1.01652,1.01652,1.01568,1.01593,352
2022.07.07,23:30,1.01589,1.01629,1.01570,1.01583,261
2022.07.08,00:00,1.01604,1.01620,1.01604,1.01620,99
2022.07.08,00:30,1.01620,1.01630,1.01591,1.01615,131
2022.07.08,01:00,1.01641,1.01674,1.01609,1.01617,454
2022.07.08,01:30,1.01616,1.01664,1.01607,1.01656,394
2022.07.08,02:00,1.01658,1.01662,1.01623,1.01638,478
2022.07.08,02:30,1.01637,1.01684,1.01621,1.01683,555
2022.07.08,03:00,1.01684,1.01748,1.01674,1.01735,894
2022.07.08,03:30,1.01733,1.01870,1.01732,1.01868,979
2022.07.08,04:00,1.01866,1.01912,1.01832,1.01873,926
2022.07.08,04:30,1.01872,1.01889,1.01756,1.01766,1042
2022.07.08,05:00,1.01768,1.01792,1.01730,1.01731,774
2022.07.08,05:30,1.01732,1.01740,1.01628,1.01650,1155
2022.07.08,06:00,1.01649,1.01658,1.01573,1.01596,1420
2022.07.08,06:30,1.01597,1.01630,1.01538,1.01583,1034
2022.07.08,07:00,1.01582,1.01584,1.01397,1.01422,1107
2022.07.08,07:30,1.01421,1.01547,1.01420,1.01544,552
2022.07.08,08:00,1.01543,1.01551,1.01478,1.01502,643
2022.07.08,08:30,1.01503,1.01616,1.01454,1.01603,1020
2022.07.08,09:00,1.01604,1.01698,1.01523,1.01683,1764
2022.07.08,09:30,1.01680,1.01696,1.01577,1.01602,1571
2022.07.08,10:00,1.01601,1.01644,1.01104,1.01134,2827
2022.07.08,10:30,1.01133,1.01190,1.00716,1.01085,3558
2022.07.08,11:00,1.01084,1.01132,1.00866,1.00990,2880
2022.07.08,11:30,1.00994,1.01196,1.00970,1.01134,2364
2022.07.08,12:00,1.01135,1.01214,1.01051,1.01152,2048
2022.07.08,12:30,1.01153,1.01243,1.01138,1.01214,1768
2022.07.08,13:00,1.01215,1.01455,1.01182,1.01401,2033
2022.07.08,13:30,1.01400,1.01506,1.01364,1.01384,2129
2022.07.08,14:00,1.01384,1.01476,1.01359,1.01387,1791
2022.07.08,14:30,1.01387,1.01591,1.01369,1.01504,1956
2022.07.08,15:00,1.01504,1.01685,1.01485,1.01561,2282
2022.07.08,15:30,1.01560,1.01609,1.01157,1.01425,4355
2022.07.08,16:00,1.01430,1.01686,1.01422,1.01649,3241
2022.07.08,16:30,1.01649,1.01773,1.01345,1.01426,3656
2022.07.08,17:00,1.01427,1.01693,1.01356,1.01644,3005
2022.07.08,17:30,1.01644,1.01817,1.01643,1.01735,2688
2022.07.08,18:00,1.01735,1.01908,1.01709,1.01840,2370
2022.07.08,18:30,1.01843,1.01858,1.01735,1.01781,1942
2022.07.08,19:00,1.01781,1.01784,1.01607,1.01613,1358
2022.07.08,19:30,1.01613,1.01702,1.01585,1.01673,1283
2022.07.08,20:00,1.01672,1.01725,1.01638,1.01677,1173
2022.07.08,20:30,1.01676,1.01685,1.01635,1.01654,790
2022.07.08,21:00,1.01654,1.01704,1.01652,1.01693,468
2022.07.08,21:30,1.01695,1.01776,1.01693,1.01738,585
2022.07.08,22:00,1.01739,1.01773,1.01717,1.01757,527
2022.07.08,22:30,1.01754,1.01797,1.01736,1.01785,481
2022.07.11,00:00,1.01742,1.01817,1.01741,1.01807,78
2022.07.11,00:30,1.01804,1.01827,1.01733,1.01733,202
2022.07.11,01:00,1.01733,1.01836,1.01711,1.01752,771
2022.07.11,01:30,1.01751,1.01776,1.01723,1.01750,1090
2022.07.11,02:00,1.01751,1.01757,1.01681,1.01703,525
2022.07.11,02:30,1.01706,1.01723,1.01651,1.01674,649
2022.07.11,03:00,1.01672,1.01673,1.01565,1.01578,1388
2022.07.11,03:30,1.01577,1.01620,1.01533,1.01546,1000
2022.07.11,04:00,1.01548,1.01552,1.01457,1.01471,898
2022.07.11,04:30,1.01472,1.01472,1.01348,1.01394,974
2022.07.11,05:00,1.01398,1.01468,1.01391,1.01468,705
2022.07.11,05:30,1.01469,1.01523,1.01445,1.01494,692
2022.07.11,06:00,1.01496,1.01562,1.01495,1.01523,476
2022.07.11,06:30,1.01524,1.01524,1.01462,1.01494,324
2022.07.11,07:00,1.01495,1.01541,1.01481,1.01506,443
2022.07.11,07:30,1.01505,1.01547,1.01483,1.01510,437
2022.07.11,08:00,1.01504,1.01520,1.01475,1.01511,572
2022.07.11,08:30,1.01513,1.01513,1.01383,1.01399,788
2022.07.11,09:00,1.01398,1.01437,1.01318,1.01338,2013
2022.07.11,09:30,1.01342,1.01413,1.01197,1.01277,1689
2022.07.11,10:00,1.01278,1.01373,1.01150,1.01178,2015
2022.07.11,10:30,1.01177,1.01242,1.01057,1.01108,1955
2022.07.11,11:00,1.01112,1.01222,1.01066,1.01197,1806
2022.07.11,11:30,1.01197,1.01320,1.01184,1.01185,1526
2022.07.11,12:00,1.01185,1.01252,1.01136,1.01154,1441
2022.07.11,12:30,1.01155,1.01190,1.01019,1.01028,1618
2022.07.11,13:00,1.01030,1.01100,1.00957,1.01062,1561
2022.07.11,13:30,1.01063,1.01144,1.01017,1.01126,1304
2022.07.11,14:00,1.01125,1.01177,1.00956,1.00958,1273
2022.07.11,14:30,1.00963,1.01005,1.00824,1.00899,1809
2022.07.11,15:00,1.00899,1.01037,1.00854,1.00905,2007
2022.07.11,15:30,1.00905,1.00969,1.00746,1.00808,2324
2022.07.11,16:00,1.00810,1.00823,1.00562,1.00635,2336
2022.07.11,16:30,1.00636,1.00754,1.00522,1.00692,2932
2022.07.11,17:00,1.00692,1.00806,1.00620,1.00637,2478
2022.07.11,17:30,1.00637,1.00927,1.00628,1.00816,2557
2022.07.11,18:00,1.00814,1.00911,1.00785,1.00819,2219
2022.07.11,18:30,1.00818,1.00887,1.00734,1.00852,1856
2022.07.11,19:00,1.00853,1.00875,1.00671,1.00686,1427
2022.07.11,19:30,1.00684,1.00716,1.00623,1.00637,1218
2022.07.11,20:00,1.00641,1.00725,1.00601,1.00666,1227
2022.07.11,20:30,1.00669,1.00732,1.00640,1.00703,1037
2022.07.11,21:00,1.00705,1.00728,1.00612,1.00656,726
2022.07.11,21:30,1.00655,1.00716,1.00596,1.00629,742
2022.07.11,22:00,1.00630,1.00656,1.00449,1.00467,977
2022.07.11,22:30,1.00468,1.00524,1.00336,1.00449,1428
2022.07.11,23:00,1.00451,1.00466,1.00408,1.00440,733
2022.07.11,23:30,1.00440,1.00443,1.00370,1.00394,507
2022.07.12,00:00,1.00361,1.00386,1.00361,1.00383,49
2022.07.12,00:30,1.00385,1.00392,1.00370,1.00379,202
2022.07.12,01:00,1.00379,1.00465,1.00366,1.00461,514
2022.07.12,01:30,1.00462,1.00462,1.00391,1.00404,632
2022.07.12,02:00,1.00399,1.00469,1.00397,1.00438,617
2022.07.12,02:30,1.00440,1.00476,1.00424,1.00457,711
2022.07.12,03:00,1.00456,1.00551,1.00389,1.00390,956
2022.07.12,03:30,1.00394,1.00490,1.00354,1.00401,1162
2022.07.12,04:00,1.00402,1.00416,1.00059,1.00134,2299
2022.07.12,04:30,1.00134,1.00312,1.00133,1.00282,1991
2022.07.12,05:00,1.00283,1.00307,1.00147,1.00207,1650
2022.07.12,05:30,1.00206,1.00272,1.00190,1.00254,1269
2022.07.12,06:00,1.00253,1.00287,1.00181,1.00244,1216
2022.07.12,06:30,1.00238,1.00270,1.00190,1.00259,1005
2022.07.12,07:00,1.00260,1.00261,1.00131,1.00159,1084
2022.07.12,07:30,1.00161,1.00162,1.00087,1.00152,964
2022.07.12,08:00,1.00151,1.00172,1.00050,1.00135,1480
2022.07.12,08:30,1.00137,1.00181,1.00088,1.00109,1830
2022.07.12,09:00,1.00109,1.00267,1.00089,1.00249,2485
2022.07.12,09:30,1.00253,1.00388,1.00196,1.00222,2586
2022.07.12,10:00,1.00226,1.00294,1.00044,1.00124,3209
2022.07.12,10:30,1.00123,1.00157,1.00027,1.00079,2286
2022.07.12,11:00,1.00083,1.00106,1.00017,1.00064,2093
2022.07.12,11:30,1.00065,1.00177,1.00060,1.00104,2165
2022.07.12,12:00,1.00106,1.00133,1.00007,1.00046,2473
2022.07.12,12:30,1.00048,1.00140,0.99997,1.00126,2125
2022.07.12,13:00,1.00118,1.00270,1.00101,1.00133,1920
2022.07.12,13:30,1.00133,1.00235,1.00061,1.00204,1871
2022.07.12,14:00,1.00202,1.00692,1.00181,1.00529,2690
2022.07.12,14:30,1.00531,1.00609,1.00346,1.00393,2636
2022.07.12,15:00,1.00394,1.00472,1.00333,1.00384,2242
2022.07.12,15:30,1.00385,1.00550,1.00330,1.00533,2114
2022.07.12,16:00,1.00534,1.00585,1.00384,1.00406,2264
2022.07.12,16:30,1.00406,1.00556,1.00332,1.00470,3161
2022.07.12,17:00,1.00469,1.00591,1.00441,1.00507,2752
2022.07.12,17:30,1.00502,1.00628,1.00412,1.00496,2849
2022.07.12,18:00,1.00498,1.00737,1.00484,1.00695,2445
2022.07.12,18:30,1.00695,1.00712,1.00614,1.00683,1708
2022.07.12,19:00,1.00684,1.00723,1.00601,1.00639,1383
2022.07.12,19:30,1.00639,1.00670,1.00613,1.00621,915
2022.07.12,20:00,1.00621,1.00642,1.00529,1.00546,1268
2022.07.12,20:30,1.00547,1.00588,1.00521,1.00583,813
2022.07.12,21:00,1.00581,1.00621,1.00515,1.00529,970
2022.07.12,21:30,1.00528,1.00544,1.00421,1.00447,942
